created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 05:37:11 +0000 2023;1724300422192812166;""#Gempa Mag:4.3", 14-Nov-2023 12:34:08WIB, Lok:3.75LS, 135.06BT (81 km BaratDaya NABIRE-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 04:14:10 +0000 2023;1724279530930786576;""#Gempa Mag:3.5", 14-Nov-2023 11:11:14WIB, Lok:8.01LS, 120.54BT (67 km TimurLaut RUTENG-MANGGARAI-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 04:12:10 +0000 2023;1724279027912077524;""#Gempa Mag:2.8", 14-Nov-2023 11:09:04WIB, Lok:9.28LS, 119.08BT (16 km BaratLaut TAMBOLAKA-NTT), Kedlmn:51 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 03:23:09 +0000 2023;1724266691713274067;""#Gempa Mag:3.1", 14-Nov-2023 10:18:32WIB, Lok:8.94LS, 124.20BT (71 km BaratLaut TIMORTENGAHUT-NTT), Kedlmn:57 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 02:38:09 +0000 2023;1724255368291971419;""#Gempa Mag:4.3", 14-Nov-2023 09:34:36WIB, Lok:3.17LU, 128.24BT (124 km BaratLaut DARUBA-MALUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 00:43:08 +0000 2023;1724226424306102283;""#Gempa Mag:2.6", 14-Nov-2023 07:36:40WIB, Lok:9.75LS, 123.52BT (48 km BaratLaut KAB-KUPANG-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 00:14:09 +0000 2023;1724219131187364084;""#Gempa Mag:5.5", 14-Nov-2023 07:10:15WIB, Lok:5.89LU, 124.44BT (278 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 00:13:51 +0000 2023;1724219053454319994;""#Gempa Mag:5.2", 14-Nov-23 07:10:15 WIB, Lok:5.89 LU,124.44 BT (278 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 14 00:13:48 +0000 2023;1724219043111113033;""#Gempa Magnitudo: 5.2", Kedalaman: 10 km, 14 Nov 2023 07:10:15 WIB, Koordinat: 5.89 LU-124.44 BT (278 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;2;5;in;108543358;1724219043111113033;infoBMKG;https://twitter.com/infoBMKG/status/1724219043111113033",,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 22:08:10 +0000 2023;1724187424929251559;""#Gempa Mag:2.0", 14-Nov-2023 05:01:52WIB, Lok:4.39LU, 95.77BT (34 km Tenggara CALANG-ACEHJAYA), Kedlmn:34 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 21:58:10 +0000 2023;1724184907558330709;""#Gempa Mag:3.7", 14-Nov-2023 04:55:01WIB, Lok:5.85LS, 130.10BT (271 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 21:36:09 +0000 2023;1724179368803758521;""#Gempa Mag:4.3", 14-Nov-2023 04:33:02WIB, Lok:6.71LS, 129.80BT (218 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 21:16:11 +0000 2023;1724174341959811551;""#Gempa Mag:4.3", 14-Nov-2023 04:13:02WIB, Lok:0.43LS, 123.05BT (97 km TimurLaut BANGGAIKEP-SULTENG), Kedlmn:56 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 20:53:09 +0000 2023;1724168543816843721;""#Gempa Mag:4.2", 14-Nov-2023 03:47:54WIB, Lok:0.76LS, 96.99BT (174 km BaratDaya NIASSELATAN-SUMUT), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 20:44:11 +0000 2023;1724166291148460100;""#Gempa Mag:3.7", 14-Nov-2023 03:41:36WIB, Lok:4.40LS, 133.90BT (123 km BaratDaya KAIMANA-PAPUABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 19:49:11 +0000 2023;1724152446828851584;""#Gempa Mag:4.1", 14-Nov-2023 02:46:34WIB, Lok:2.73LS, 136.44BT (28 km BaratLaut WAROPEN-PAPUA), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 19:26:10 +0000 2023;1724146655191273544;""#Gempa Mag:2.4", 14-Nov-2023 02:24:13WIB, Lok:8.19LS, 125.01BT (52 km TimurLaut ALOR-NTT), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 19:16:11 +0000 2023;1724144142371164441;""#Gempa Mag:2.1", 14-Nov-2023 02:13:41WIB, Lok:3.24LS, 128.97BT (6 km TimurLaut MALUKUTENGAH), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 11:58:10 +0000 2023;1724033914782781888;""#Gempa Mag:3.0", 13-Nov-2023 18:54:04WIB, Lok:0.20LS, 122.57BT (84 km Tenggara BOALEMO-GORONTALO), Kedlmn:750 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 11:35:09 +0000 2023;1724028122658652283;""#Gempa Mag:3.3", 13-Nov-2023 18:31:11WIB, Lok:5.19LS, 129.80BT (229 km Tenggara MALUKUTENGAH), Kedlmn:91 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 10:25:11 +0000 2023;1724010513615761698;""#Gempa Mag:3.3", 13-Nov-2023 17:21:36WIB, Lok:3.86LS, 131.82BT (157 km BaratDaya FAKFAK-PAPUABRT), Kedlmn:26 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 09:49:09 +0000 2023;1724001443856990265;""#Gempa Mag:4.2", 13-Nov-2023 16:46:00WIB, Lok:9.11LS, 112.23BT (108 km Tenggara KAB-BLITAR-JATIM), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 05:05:09 +0000 2023;1723929974087025104;""#Gempa Mag:3.5", 13-Nov-2023 12:01:44WIB, Lok:5.05LS, 140.94BT (72 km Tenggara PEG-BINTANG-PAPUA), Kedlmn:134 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 04:27:10 +0000 2023;1723920414542643302;""#Gempa Mag:4.4", 13-Nov-2023 11:24:46WIB, Lok:2.97LS, 136.87BT (26 km Tenggara WAROPEN-PAPUA), Kedlmn:86 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 02:19:58 +0000 2023;1723888405921345898;""#Gempa (UPDATE) Mag:4.7", 13-Nov-23 08:54:17 WIB, Lok:0.64 LS, 135.80 BT (Pusat gempa berada di darat 13 km Timur Laut Supiori)," Kedlmn:14 Km Dirasakan (MMI) III Kab. Supiori #BMKG https://t.co/om8p0mpj4C"";0;0;6;16;in;108543358;1723888405921345898;infoBMKG;https://twitter.com/infoBMKG/status/1723888405921345898",,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 02:19:37 +0000 2023;1723888314372223092;""#Gempa Dirasakan Magnitudo: 4.7", Kedalaman: 14 km, 13 Nov 2023 08:54:17 WIB," Koordinat: 0.64 LS-135.80 BT (Pusat gempa berada di darat 13 km Timur Laut Supiori) #BMKG https://t.co/OiHiTwvX8x"";0;0;1;5;in;108543358;1723888314372223092;infoBMKG;https://twitter.com/infoBMKG/status/1723888314372223092",,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 01:58:09 +0000 2023;1723882915015414064;""#Gempa Mag:4.7", 13-Nov-2023 08:54:20WIB, Lok:0.72LS, 135.70BT (6 km TimurLaut SUPIORI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 01:06:51 +0000 2023;1723870004440178934;""#Gempa (UPDATE) Mag:4.0", 13-Nov-23 07:39:17 WIB, Lok:2.17 LS, 115.59 BT (Pusat gempa berada di darat 20 Km Baratlaut Balangan)," Kedlmn:10 Km Dirasakan (MMI) III Tabalong #BMKG https://t.co/PnaKXvVNHR"";40;22;63;149;in;108543358;1723870004440178934;infoBMKG;https://twitter.com/infoBMKG/status/1723870004440178934",,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 01:06:41 +0000 2023;1723869960127353272;""#Gempa Dirasakan Magnitudo: 4.0", Kedalaman: 10 km, 13 Nov 2023 07:39:17 WIB," Koordinat: 2.17 LS-115.59 BT (Pusat gempa berada di darat 20 Km Baratlaut Balangan) #BMKG https://t.co/OiHiTwvX8x"";0;2;4;9;in;108543358;1723869960127353272;infoBMKG;https://twitter.com/infoBMKG/status/1723869960127353272",,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 00:58:09 +0000 2023;1723867813465784567;""#Gempa Mag:3.5", 13-Nov-2023 07:54:40WIB, Lok:2.40LU, 128.42BT (41 km TimurLaut DARUBA-MALUT), Kedlmn:224 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 13 00:44:08 +0000 2023;1723864287649976423;""#Gempa Mag:4.1", 13-Nov-2023 07:39:17WIB, Lok:2.16LS, 115.52BT (21 km BaratLaut BALANGAN-KALSEL), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 23:49:09 +0000 2023;1723850449521082773;""#Gempa Mag:4.4", 13-Nov-2023 06:44:28WIB, Lok:7.88LS, 125.72BT (137 km TimurLaut ALOR-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 21:33:11 +0000 2023;1723816234662400313;""#Gempa Mag:3.6", 13-Nov-2023 04:29:11WIB, Lok:4.43LS, 133.98BT (126 km Tenggara KAIMANA-PAPUABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 21:08:09 +0000 2023;1723809933416899042;""#Gempa Mag:4.2", 13-Nov-2023 04:05:46WIB, Lok:5.59LU, 126.94BT (179 km TimurLaut MELONGUANE-SULUT), Kedlmn:104 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 20:58:00 +0000 2023;1723807378293100678;""#Gempa (UPDATE) Mag:5.8", 13-Nov-23 03:38:16 WIB, Lok:3.64 LS, 140.38 BT (Pusat gempa berada di darat 53 km BaratDaya Keerom), Kedlmn:24 Km Dirasakan (MMI) III Keerom,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 20:57:52 +0000 2023;1723807344310866002;""#Gempa Dirasakan Magnitudo: 5.8", Kedalaman: 24 km, 13 Nov 2023 03:38:16 WIB," Koordinat: 3.64 LS-140.38 BT (Pusat gempa berada di darat 53 km BaratDaya Keerom) #BMKG https://t.co/OiHiTwvX8x"";0;0;0;9;in;108543358;1723807344310866002;infoBMKG;https://twitter.com/infoBMKG/status/1723807344310866002",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 20:41:12 +0000 2023;1723803149587403229;""#Gempa Mag:5.8", 13-Nov-23 03:38:16 WIB, Lok:3.64 LS,140.38 BT (53 km BaratDaya KEEROM-PAPUA), Kedlmn:24 Km,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 20:41:11 +0000 2023;1723803144843653525;""#Gempa Magnitudo: 5.8", Kedalaman: 24 km, 13 Nov 2023 03:38:16 WIB, Koordinat: 3.64 LS-140.38 BT (53 km BaratDaya KEEROM-PAPUA)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";1;0;2;11;in;108543358;1723803144843653525;infoBMKG;https://twitter.com/infoBMKG/status/1723803144843653525",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 20:41:09 +0000 2023;1723803138417995795;""#Gempa Mag:5.8", 13-Nov-2023 03:38:16WIB, Lok:3.64LS, 140.38BT (53 km BaratDaya KEEROM-PAPUA), Kedlmn:24 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 19:59:11 +0000 2023;1723792575969304972;""#Gempa Mag:3.0", 13-Nov-2023 02:56:47WIB, Lok:2.45LS, 119.45BT (40 km BaratDaya MAMUJUTENGAH-SULBAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 19:45:10 +0000 2023;1723789047678824953;""#Gempa Mag:2.6", 13-Nov-2023 02:40:31WIB, Lok:3.80LS, 121.90BT (18 km BaratLaut KONAWE-SULTRA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 19:35:10 +0000 2023;1723786531822010600;""#Gempa Mag:3.8", 13-Nov-2023 02:32:36WIB, Lok:4.78LU, 97.70BT (21 km BaratDaya KAB-ACEHTIMUR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 19:34:09 +0000 2023;1723786277458497701;""#Gempa Mag:3.4", 13-Nov-2023 02:29:43WIB, Lok:2.01LS, 139.52BT (61 km TimurLaut SARMI-PAPUA), Kedlmn:17 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 18:07:11 +0000 2023;1723764389541790029;""#Gempa Mag:3.0", 13-Nov-2023 01:02:43WIB, Lok:0.11LS, 123.19BT (72 km Tenggara BONEBOLANGO-GORONTALO), Kedlmn:92 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 17:27:10 +0000 2023;1723754321043738817;""#Gempa Mag:3.6", 13-Nov-2023 00:23:35WIB, Lok:2.38LU, 98.92BT (7 km BaratLaut TOBASAMOSIR-SUMUT), Kedlmn:132 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 16:41:09 +0000 2023;1723742741690208315;""#Gempa Mag:5.0", 12-Nov-2023 23:36:58WIB, Lok:6.31LS, 129.53BT (270 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 16:29:10 +0000 2023;1723739726010827107;""#Gempa Mag:3.1", 12-Nov-2023 23:24:29WIB, Lok:1.51LU, 126.94BT (74 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:113 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:58:09 +0000 2023;1723731919957860519;""#Gempa Mag:4.9", 12-Nov-2023 22:55:14WIB, Lok:4.20LS, 140.10BT (60 km BaratLaut PEG-BINTANG-PAPUA), Kedlmn:108 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:55:09 +0000 2023;1723731162894606488;""#Gempa (UPDATE) Mag:3.8", 12-Nov-23 22:08:51 WIB, Lok:2.46 LS, 140.42 BT (Pusat gempa berada di darat 14 km Timur Laut Kab. Jayapura)," Kedlmn:10 Km Dirasakan (MMI) II-III Kab. Jayapura #BMKG https://t.co/TABm2oYYyV"";0;0;2;16;in;108543358;1723731162894606488;infoBMKG;https://twitter.com/infoBMKG/status/1723731162894606488",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:55:00 +0000 2023;1723731124319555630;""#Gempa Dirasakan Magnitudo: 3.8", Kedalaman: 10 km, 12 Nov 2023 22:08:51 WIB," Koordinat: 2.46 LS-140.42 BT (Pusat gempa berada di darat 14 km Timur Laut Kab. Jayapura) #BMKG https://t.co/OiHiTwvX8x"";0;0;0;6;in;108543358;1723731124319555630;infoBMKG;https://twitter.com/infoBMKG/status/1723731124319555630",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:41:08 +0000 2023;1723727638412525836;""#Gempa Mag:3.1", 12-Nov-2023 22:39:07WIB, Lok:2.35LS, 140.45BT (96 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:30:10 +0000 2023;1723724875783954840;""#Gempa Mag:2.9", 12-Nov-2023 22:23:40WIB, Lok:8.38LS, 119.88BT (12 km BaratLaut LABUANBAJO-NTT), Kedlmn:151 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 15:12:08 +0000 2023;1723720338146824408;""#Gempa Mag:3.9", 12-Nov-2023 22:08:52WIB, Lok:2.43LS, 140.44BT (89 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 14:58:10 +0000 2023;1723716823508758613;""#Gempa Mag:3.5", 12-Nov-2023 21:52:28WIB, Lok:5.87LS, 129.89BT (281 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 14:43:27 +0000 2023;1723713120672288843;""#Gempa (UPDATE) Mag:4.2", 12-Nov-23 20:43:34 WIB, Lok:2.58 LS, 121.11 BT (Pusat gempa berada di darat 6 km Barat Laut Luwu Timur), Kedlmn:5 Km Dirasakan (MMI) III Malili,," III Tomoni Timur #BMKG https://t.co/o9WhswECc0"";0;0;9;31;in;108543358;1723713120672288843;infoBMKG;https://twitter.com/infoBMKG/status/1723713120672288843",,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 14:42:29 +0000 2023;1723712877822132383;""#Gempa (UPDATE) Mag:4.2", 12-Nov-23 20:43:34 WIB, Lok:2.58 LS, 121.11 BT (Pusat gempa berada di darat 6 km Barat Laut Luwu Timur), Kedlmn:5 Km Dirasakan (MMI) III Malili,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 14:42:18 +0000 2023;1723712830359408773;""#Gempa Dirasakan Magnitudo: 4.2", Kedalaman: 5 km, 12 Nov 2023 20:43:34 WIB," Koordinat: 2.58 LS-121.11 BT (Pusat gempa berada di darat 6 km Barat Laut Luwu Timur) #BMKG https://t.co/OiHiTwvX8x"";0;1;1;7;in;108543358;1723712830359408773;infoBMKG;https://twitter.com/infoBMKG/status/1723712830359408773",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 13:47:11 +0000 2023;1723698961477972089;""#Gempa Mag:4.2", 12-Nov-2023 20:43:35WIB, Lok:2.47LS, 121.19BT (12 km TimurLaut LUWUTIMUR-SULSEL), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 11:23:09 +0000 2023;1723662712688017482;""#Gempa Mag:3.2", 12-Nov-2023 18:16:19WIB, Lok:9.47LS, 115.16BT (75 km BaratDaya KUTASELATAN-BALI), Kedlmn:25 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 11:10:09 +0000 2023;1723659441038671916;""#Gempa Mag:3.6", 12-Nov-2023 18:06:21WIB, Lok:9.38LS, 115.23BT (65 km Tenggara KUTASELATAN-BALI), Kedlmn:18 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 09:41:09 +0000 2023;1723637045523104186;""#Gempa Mag:4.1", 12-Nov-2023 16:36:23WIB, Lok:6.54LS, 129.74BT (235 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 09:15:09 +0000 2023;1723630501054099747;""#Gempa Mag:4.0", 12-Nov-2023 16:12:18WIB, Lok:4.37LS, 102.31BT (44 km BaratDaya SELUMA-BENGKULU), Kedlmn:31 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 07:56:10 +0000 2023;1723610621751722144;""#Gempa Mag:3.3", 12-Nov-2023 14:52:04WIB, Lok:9.21LS, 121.69BT (40 km Tenggara ENDE-NTT), Kedlmn:163 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 07:38:09 +0000 2023;1723606090385125398;""#Gempa Mag:2.9", 12-Nov-2023 14:34:00WIB, Lok:5.03LU, 95.91BT (39 km BaratDaya KAB-PIDIE-ACEH), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 05:17:10 +0000 2023;1723570609760903415;""#Gempa Mag:3.3", 12-Nov-2023 12:11:11WIB, Lok:0.09LS, 123.33BT (72 km Tenggara BONEBOLANGO-GORONTALO), Kedlmn:134 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 04:23:09 +0000 2023;1723557017531687017;""#Gempa Mag:4.1", 12-Nov-2023 11:18:11WIB, Lok:6.10LS, 130.71BT (218 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 03:45:10 +0000 2023;1723547457718820875;""#Gempa Mag:4.1", 12-Nov-2023 10:39:17WIB, Lok:5.88LS, 130.13BT (266 km BaratLaut MALUKUTENGGARABRT), Kedlmn:108 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 03:22:12 +0000 2023;1723541676420169770;""#Gempa Mag:3.4", 12-Nov-2023 10:18:12WIB, Lok:3.96LS, 121.71BT (16 km TimurLaut KOLAKA-SULTRA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 02:26:49 +0000 2023;1723527742048907296;""#Gempa (UPDATE) Mag:5.4", 12-Nov-23 09:06:17 WIB, Lok:10.04 LS, 123.76 BT (Pusat gempa berada di laut 15 km BaratDaya Kab. Kupang), Kedlmn:34 Km Dirasakan (MMI) III - IV Kota Kupang,," II Kabupaten Rote Ndao #BMKG https://t.co/uwgw5l6BdW"";4;1;25;91;in;108543358;1723527742048907296;infoBMKG;https://twitter.com/infoBMKG/status/1723527742048907296",,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 02:26:29 +0000 2023;1723527656308969683;""#Gempa Dirasakan Magnitudo: 5.4", Kedalaman: 34 km, 12 Nov 2023 09:06:17 WIB," Koordinat: 10.04 LS-123.76 BT (Pusat gempa berada di laut 15 km BaratDaya Kab. Kupang) #BMKG https://t.co/OiHiTwvX8x"";0;0;3;15;in;108543358;1723527656308969683;infoBMKG;https://twitter.com/infoBMKG/status/1723527656308969683",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 02:09:37 +0000 2023;1723523412004630847;""#Gempa Mag:5.4", 12-Nov-23 09:06:17 WIB, Lok:10.04 LS,123.76 BT (15 km BaratDaya KAB-KUPANG-NTT), Kedlmn:34 Km,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 02:09:33 +0000 2023;1723523395386789938;""#Gempa Magnitudo: 5.4", Kedalaman: 34 km, 12 Nov 2023 09:06:17 WIB, Koordinat: 10.04 LS-123.76 BT (15 km BaratDaya KAB-KUPANG-NTT)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;0;14;in;108543358;1723523395386789938;infoBMKG;https://twitter.com/infoBMKG/status/1723523395386789938",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 02:09:09 +0000 2023;1723523293985251704;""#Gempa Mag:5.5", 12-Nov-2023 09:06:17WIB, Lok:10.17LS, 123.81BT (21 km BaratDaya KAB-KUPANG-NTT), Kedlmn:42 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 01:33:09 +0000 2023;1723514235135885579;""#Gempa Mag:4.4", 12-Nov-2023 08:29:13WIB, Lok:5.94LS, 130.08BT (263 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 00:09:10 +0000 2023;1723493098553319632;""#Gempa Mag:2.3", 12-Nov-2023 07:06:25WIB, Lok:3.44LS, 119.78BT (12 km TimurLaut ENREKANG-SULSEL), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 12 00:00:09 +0000 2023;1723490829011198371;""#Gempa Mag:3.5", 12-Nov-2023 06:56:03WIB, Lok:5.81LU, 126.08BT (211 km BaratLaut MELONGUANE-SULUT), Kedlmn:86 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 11 22:18:09 +0000 2023;1723465162987102444;""#Gempa Mag:3.7", 12-Nov-2023 05:14:39WIB, Lok:9.52LS, 117.40BT (104 km Tenggara SUMBAWABARAT-NTB), Kedlmn:90 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
