created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,
"Sat Dec 16 16:21:08 +0000 2023;1736058892294160820;""#Gempa Mag:3.4", 16-Dec-2023 23:18:53WIB, Lok:7.87LS, 114.36BT (39 km BaratLaut BANYUWANGI-JATIM), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/hcMQchNes1"";6;6;47;152;in;108543358;1736058892294160820;infoBMKG;https://twitter.com/infoBMKG/status/1736058892294160820",,,,,
"Sat Dec 16 15:41:09 +0000 2023;1736048829412303346;""#Gempa Mag:3.0", 16-Dec-2023 22:37:28WIB, Lok:2.12LU, 127.12BT (99 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:63 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/NBY1EtmUnr"";0;0;4;12;in;108543358;1736048829412303346;infoBMKG;https://twitter.com/infoBMKG/status/1736048829412303346",,,,,
"Sat Dec 16 14:37:08 +0000 2023;1736032717324865646;""#Gempa Mag:1.9", 16-Dec-2023 21:33:38WIB, Lok:7.28LS, 109.78BT (16 km BaratLaut WONOSOBO-JATENG), Kedlmn:24 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/PCLiZYeCvs"";2;1;28;83;in;108543358;1736032717324865646;infoBMKG;https://twitter.com/infoBMKG/status/1736032717324865646",,,,,
"Sat Dec 16 14:34:09 +0000 2023;1736031966984823002;""#Gempa Mag:1.8", 16-Dec-2023 21:29:47WIB, Lok:7.25LS, 109.83BT (15 km BaratLaut WONOSOBO-JATENG), Kedlmn:17 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/paxIDtHfu0"";3;2;27;128;in;108543358;1736031966984823002;infoBMKG;https://twitter.com/infoBMKG/status/1736031966984823002",,,,,
"Sat Dec 16 11:49:09 +0000 2023;1735990441940848801;""#Gempa Mag:4.7", 16-Dec-2023 18:43:49WIB, Lok:7.85LU, 126.99BT (429 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/TXwJ2tsQ24"";0;2;5;29;in;108543358;1735990441940848801;infoBMKG;https://twitter.com/infoBMKG/status/1735990441940848801",,,,,
"Sat Dec 16 10:25:09 +0000 2023;1735969302690554069;""#Gempa Mag:3.5", 16-Dec-2023 17:22:05WIB, Lok:5.20LU, 96.47BT (25 km BaratDaya KAB-BIREUEN-ACEH), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/9VHcugzjeQ"";1;0;2;48;in;108543358;1735969302690554069;infoBMKG;https://twitter.com/infoBMKG/status/1735969302690554069",,,,,
"Sat Dec 16 08:58:09 +0000 2023;1735947409212215680;""#Gempa Mag:3.6", 16-Dec-2023 15:54:05WIB, Lok:2.73LU, 128.30BT (75 km TimurLaut DARUBA-MALUT), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/x9kUR3wXgW"";0;1;1;9;in;108543358;1735947409212215680;infoBMKG;https://twitter.com/infoBMKG/status/1735947409212215680",,,,,
"Sat Dec 16 08:07:10 +0000 2023;1735934579213836753;""#Gempa Mag:1.7", 16-Dec-2023 15:03:32WIB, Lok:2.63LS, 121.11BT (8 km BaratDaya LUWUTIMUR-SULSEL), Kedlmn:35 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/xN8awACaxv"";0;1;4;11;in;108543358;1735934579213836753;infoBMKG;https://twitter.com/infoBMKG/status/1735934579213836753",,,,,
"Sat Dec 16 07:04:50 +0000 2023;1735918892395237629;""#Gempa (UPDATE) Mag:5.4", 16-Des-23 13:45:54 WIB, Lok:0.35 LS, 98.75 BT (Pusat gempa berada di laut 130 km BaratDaya Pasaman Barat), Kedlmn:19 Km Dirasakan (MMI) III-IV Padang Pariaman, III-IV Hibala, II-III Padang Panjang," II-III Padang #BMKG https://t.co/EgxIzgH9zq"";5;1;9;58;in;108543358;1735918892395237629;infoBMKG;https://twitter.com/infoBMKG/status/1735918892395237629",,,
"Sat Dec 16 07:04:37 +0000 2023;1735918838410277082;""#Gempa Dirasakan Magnitudo: 5.4", Kedalaman: 19 km, 16 Des 2023 13:45:54 WIB," Koordinat: 0.35 LS-98.75 BT (Pusat gempa berada di laut 130 km BaratDaya Pasaman Barat) #BMKG https://t.co/OiHiTwvX8x"";1;0;1;11;in;108543358;1735918838410277082;infoBMKG;https://twitter.com/infoBMKG/status/1735918838410277082",,,,,,,
"Sat Dec 16 06:51:09 +0000 2023;1735915447265161615;""#Gempa Mag:5.4", 16-Dec-2023 13:45:54WIB, Lok:0.35LS, 98.75BT (130 km BaratDaya PASAMANBARAT-SUMBAR), Kedlmn:19 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/AOpo54aprk"";22;1;33;90;in;108543358;1735915447265161615;infoBMKG;https://twitter.com/infoBMKG/status/1735915447265161615",,,,,
"Sat Dec 16 06:49:21 +0000 2023;1735914996717273558;""#Gempa Mag:5.4", 16-Des-23 13:45:54 WIB, Lok:0.35 LS,98.75 BT (130 km BaratDaya PASAMANBARAT-SUMBAR), Kedlmn:19 Km," tdk berpotensi tsunami #BMKG https://t.co/4B8w2HgkdI"";36;14;74;186;in;108543358;1735914996717273558;infoBMKG;https://twitter.com/infoBMKG/status/1735914996717273558",,,,,
"Sat Dec 16 06:49:21 +0000 2023;1735914995698086301;""#Gempa Magnitudo: 5.4", Kedalaman: 19 km, 16 Des 2023 13:45:54 WIB, Koordinat: 0.35 LS-98.75 BT (130 km BaratDaya PASAMANBARAT-SUMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;1;19;in;108543358;1735914995698086301;infoBMKG;https://twitter.com/infoBMKG/status/1735914995698086301",,,,,,
"Sat Dec 16 05:11:09 +0000 2023;1735890282988835271;""#Gempa Mag:3.2", 16-Dec-2023 12:08:05WIB, Lok:5.29LU, 95.65BT (7 km TimurLaut JANTHO-ACEHBESAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/c4CeVg6TRi"";1;1;4;20;in;108543358;1735890282988835271;infoBMKG;https://twitter.com/infoBMKG/status/1735890282988835271",,,,,
"Sat Dec 16 04:33:08 +0000 2023;1735880717719265586;""#Gempa Mag:4.2", 16-Dec-2023 11:28:44WIB, Lok:7.79LS, 127.58BT (46 km BaratLaut MALUKUBRTDAYA), Kedlmn:141 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/YmCU17cKZH"";0;1;3;12;in;108543358;1735880717719265586;infoBMKG;https://twitter.com/infoBMKG/status/1735880717719265586",,,,,
"Sat Dec 16 03:52:10 +0000 2023;1735870405007839548;""#Gempa Mag:3.2", 16-Dec-2023 10:49:56WIB, Lok:0.70LS, 119.59BT (41 km BaratDaya DONGGALA-SULTENG), Kedlmn:17 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/4UL61ib04A"";0;0;2;10;in;108543358;1735870405007839548;infoBMKG;https://twitter.com/infoBMKG/status/1735870405007839548",,,,,
"Sat Dec 16 03:32:10 +0000 2023;1735865372426002918;""#Gempa Mag:3.6", 16-Dec-2023 10:29:32WIB, Lok:1.26LU, 126.13BT (113 km Tenggara BITUNG-SULUT), Kedlmn:24 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/CeLwFlRaPQ"";0;0;1;9;in;108543358;1735865372426002918;infoBMKG;https://twitter.com/infoBMKG/status/1735865372426002918",,,,,
"Sat Dec 16 03:13:09 +0000 2023;1735860585819144517;""#Gempa Mag:3.3", 16-Dec-2023 10:10:45WIB, Lok:2.06LS, 100.61BT (79 km Tenggara PESISIRSELATAN-SUMBAR), Kedlmn:30 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/EiRX8N2Zx5"";0;0;8;27;in;108543358;1735860585819144517;infoBMKG;https://twitter.com/infoBMKG/status/1735860585819144517",,,,,
"Sat Dec 16 02:35:08 +0000 2023;1735851019966562410;""#Gempa Mag:2.3", 16-Dec-2023 09:28:42WIB, Lok:6.83LS, 106.50BT (18 km BaratLaut KAB-SUKABUMI-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/KjhnLKMiAV"";4;3;50;123;in;108543358;1735851019966562410;infoBMKG;https://twitter.com/infoBMKG/status/1735851019966562410",,,,,
"Fri Dec 15 23:30:09 +0000 2023;1735804467214471239;""#Gempa Mag:2.0", 16-Dec-2023 06:26:50WIB, Lok:7.24LS, 109.79BT (18 km BaratLaut WONOSOBO-JATENG), Kedlmn:19 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/1mnBUZ3cio"";7;8;54;168;in;108543358;1735804467214471239;infoBMKG;https://twitter.com/infoBMKG/status/1735804467214471239",,,,,
"Fri Dec 15 22:23:11 +0000 2023;1735787614316438021;""#Gempa Mag:4.1", 16-Dec-2023 05:17:07WIB, Lok:1.18LS, 126.83BT (95 km BaratDaya LABUHA-MALUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/y2LqgICd6E"";0;0;6;23;in;108543358;1735787614316438021;infoBMKG;https://twitter.com/infoBMKG/status/1735787614316438021",,,,,
"Fri Dec 15 21:49:09 +0000 2023;1735779051590259134;""#Gempa Mag:3.6", 16-Dec-2023 04:45:29WIB, Lok:8.21LS, 119.88BT (31 km BaratLaut LABUANBAJO-NTT), Kedlmn:178 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/1VFJ45spAW"";0;0;6;20;in;108543358;1735779051590259134;infoBMKG;https://twitter.com/infoBMKG/status/1735779051590259134",,,,,
"Fri Dec 15 21:39:10 +0000 2023;1735776536400404549;""#Gempa Mag:4.6", 16-Dec-2023 04:32:22WIB, Lok:7.44LU, 126.91BT (383 km TimurLaut MELONGUANE-SULUT), Kedlmn:58 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/cveSYOyFSR"";0;1;2;13;in;108543358;1735776536400404549;infoBMKG;https://twitter.com/infoBMKG/status/1735776536400404549",,,,,
"Fri Dec 15 21:16:09 +0000 2023;1735770744456651147;""#Gempa Mag:3.3", 16-Dec-2023 04:11:39WIB, Lok:4.59LS, 101.89BT (93 km BaratLaut ENGGANO-BENGKULU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/GBfQ59qKVe"";0;0;2;18;in;108543358;1735770744456651147;infoBMKG;https://twitter.com/infoBMKG/status/1735770744456651147",,,,,
"Fri Dec 15 19:17:00 +0000 2023;1735740761893900532;""#Gempa (UPDATE) Mag:4.0", 16-Des-23 01:42:58 WIB, Lok:7.15 LS, 108.89 BT (Pusat gempa berada di darat 31 km barat daya Kab. Tegal), Kedlmn:10 Km Dirasakan (MMI) II-III Majenang," II-III Kuningan #BMKG https://t.co/Mq5TQPPpK0"";10;37;136;458;in;108543358;1735740761893900532;infoBMKG;https://twitter.com/infoBMKG/status/1735740761893900532",,,,,
"Fri Dec 15 19:16:53 +0000 2023;1735740730000412890;""#Gempa Dirasakan Magnitudo: 4.0", Kedalaman: 10 km, 16 Des 2023 01:42:58 WIB," Koordinat: 7.15 LS-108.89 BT (Pusat gempa berada di darat 31 km barat daya Kab. Tegal) #BMKG https://t.co/OiHiTwvX8x"";0;0;12;32;in;108543358;1735740730000412890;infoBMKG;https://twitter.com/infoBMKG/status/1735740730000412890",,,,,,,
"Fri Dec 15 18:49:09 +0000 2023;1735733752972841238;""#Gempa Mag:3.4", 16-Dec-2023 01:45:25WIB, Lok:0.92LS, 134.31BT (34 km Tenggara MANOKWARISEL-PAPUABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/aYfVmRCUH7"";0;6;4;33;in;108543358;1735733752972841238;infoBMKG;https://twitter.com/infoBMKG/status/1735733752972841238",,,,,
"Fri Dec 15 18:46:08 +0000 2023;1735732992021238078;""#Gempa Mag:4.1", 16-Dec-2023 01:42:57WIB, Lok:7.11LS, 108.91BT (27 km BaratDaya KAB-TEGAL-JATENG), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/RwhUmCrJ9L"";92;143;343;899;in;108543358;1735732992021238078;infoBMKG;https://twitter.com/infoBMKG/status/1735732992021238078",,,,,
"Fri Dec 15 18:27:09 +0000 2023;1735728214117585361;""#Gempa Mag:3.4", 16-Dec-2023 01:23:08WIB, Lok:9.75LS, 114.73BT (119 km BaratDaya KUTASELATAN-BALI), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/NYtMmXNtLP"";2;2;7;31;in;108543358;1735728214117585361;infoBMKG;https://twitter.com/infoBMKG/status/1735728214117585361",,,,,
"Fri Dec 15 18:15:09 +0000 2023;1735725195627991217;""#Gempa Mag:3.7", 16-Dec-2023 01:10:24WIB, Lok:9.73LS, 114.67BT (120 km BaratDaya KUTASELATAN-BALI), Kedlmn:11 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/PvzHvjv8hx"";1;2;9;37;in;108543358;1735725195627991217;infoBMKG;https://twitter.com/infoBMKG/status/1735725195627991217",,,,,
"Fri Dec 15 17:28:10 +0000 2023;1735713372518355047;""#Gempa Mag:3.4", 16-Dec-2023 00:25:44WIB, Lok:0.36LS, 123.91BT (82 km BaratDaya BOLAANGUKI-BOLSEL-SULUT), Kedlmn:77 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/RT0Wk5JMAL"";0;1;4;13;in;108543358;1735713372518355047;infoBMKG;https://twitter.com/infoBMKG/status/1735713372518355047",,,,,
"Fri Dec 15 17:22:09 +0000 2023;1735711858974396821;""#Gempa Mag:3.4", 16-Dec-2023 00:18:20WIB, Lok:0.11LS, 122.83BT (79 km BaratDaya BONEBOLANGO-GORONTALO), Kedlmn:139 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/gudBXZD3tV"";0;0;3;9;in;108543358;1735711858974396821;infoBMKG;https://twitter.com/infoBMKG/status/1735711858974396821",,,,,
"Fri Dec 15 16:54:08 +0000 2023;1735704809142182060;""#Gempa Mag:3.0", 15-Dec-2023 23:50:22WIB, Lok:6.74LS, 106.53BT (27 km BaratLaut KAB-SUKABUMI-JABAR), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/EyS4CaiRV7"";14;13;71;218;in;108543358;1735704809142182060;infoBMKG;https://twitter.com/infoBMKG/status/1735704809142182060",,,,,
"Fri Dec 15 16:41:10 +0000 2023;1735701542387450186;""#Gempa Mag:4.8", 15-Dec-2023 23:35:21WIB, Lok:8.24LU, 127.32BT (476 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/05fR4Qlkxy"";0;0;8;19;in;108543358;1735701542387450186;infoBMKG;https://twitter.com/infoBMKG/status/1735701542387450186",,,,,
"Fri Dec 15 16:11:09 +0000 2023;1735693989763019071;""#Gempa Mag:5.0", 15-Dec-2023 23:05:32WIB, Lok:8.74LU, 127.48BT (534 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/so2RqaISQA"";0;2;4;24;in;108543358;1735693989763019071;infoBMKG;https://twitter.com/infoBMKG/status/1735693989763019071",,,,,
"Fri Dec 15 15:46:09 +0000 2023;1735687699074625934;""#Gempa Mag:4.9", 15-Dec-2023 22:40:26WIB, Lok:8.71LU, 127.39BT (529 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/DR44qqsRT8"";0;1;4;19;in;108543358;1735687699074625934;infoBMKG;https://twitter.com/infoBMKG/status/1735687699074625934",,,,,
"Fri Dec 15 14:52:24 +0000 2023;1735674171479232606;""#Gempa (UPDATE) Mag:4.5", 15-Des-23 21:24:34 WIB, Lok:7.15 LS, 108.86 BT (Pusat gempa berada di darat 34 km barat daya Kab. Tegal), Kedlmn:10 Km Dirasakan (MMI) III Cirebon, II-III Tegal, II-III Brebes, II-III Banjar," II Subang #BMKG https://t.co/JmUxvc7tRz"";114;143;341;1304;in;108543358;1735674171479232606;infoBMKG;https://twitter.com/infoBMKG/status/1735674171479232606",,
"Fri Dec 15 14:52:12 +0000 2023;1735674119750864957;""#Gempa Dirasakan Magnitudo: 4.5", Kedalaman: 10 km, 15 Des 2023 21:24:34 WIB," Koordinat: 7.15 LS-108.86 BT (Pusat gempa berada di darat 34 km barat daya Kab. Tegal) #BMKG https://t.co/OiHiTwvpiZ"";1;5;27;126;in;108543358;1735674119750864957;infoBMKG;https://twitter.com/infoBMKG/status/1735674119750864957",,,,,,,
"Fri Dec 15 14:27:13 +0000 2023;1735667833357381975;""#Gempa Mag:4.3", 15-Dec-2023 21:24:34WIB, Lok:7.14LS, 108.85BT (34 km BaratDaya KAB-TEGAL-JATENG), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/Ly72Q5SCyO"";1021;1216;1528;4460;in;108543358;1735667833357381975;infoBMKG;https://twitter.com/infoBMKG/status/1735667833357381975",,,,,
"Fri Dec 15 13:46:10 +0000 2023;1735657501918670926;""#Gempa Mag:3.7", 15-Dec-2023 20:42:07WIB, Lok:4.26LU, 126.86BT (35 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/vOtHSgkfa3"";0;1;5;20;in;108543358;1735657501918670926;infoBMKG;https://twitter.com/infoBMKG/status/1735657501918670926",,,,,
"Fri Dec 15 10:56:07 +0000 2023;1735614710681416093;""#Gempa Mag:3.1", 15-Dec-2023 17:53:00WIB, Lok:2.47LS, 140.45BT (87 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/DS4rCr46FV"";0;0;4;12;in;108543358;1735614710681416093;infoBMKG;https://twitter.com/infoBMKG/status/1735614710681416093",,,,,
"Fri Dec 15 10:00:09 +0000 2023;1735600626623791119;""#Gempa Mag:2.9", 15-Dec-2023 16:57:43WIB, Lok:8.79LS, 119.73BT (37 km BaratDaya LABUANBAJO-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/3WomhWvQqS"";0;0;2;5;in;108543358;1735600626623791119;infoBMKG;https://twitter.com/infoBMKG/status/1735600626623791119",,,,,
"Fri Dec 15 08:56:09 +0000 2023;1735584518902616529;""#Gempa Mag:3.6", 15-Dec-2023 15:52:41WIB, Lok:2.86LS, 101.62BT (64 km Tenggara MUKOMUKO-BENGKULU), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/WAPD0MAn6M"";0;0;1;6;in;108543358;1735584518902616529;infoBMKG;https://twitter.com/infoBMKG/status/1735584518902616529",,,,,
"Fri Dec 15 07:52:09 +0000 2023;1735568414167769098;""#Gempa Mag:2.9", 15-Dec-2023 14:48:20WIB, Lok:0.41LS, 100.36BT (6 km BaratLaut PADANGPANJANG-SUMBAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/4OexQfB0Rw"";0;0;1;16;in;108543358;1735568414167769098;infoBMKG;https://twitter.com/infoBMKG/status/1735568414167769098",,,,,
"Fri Dec 15 07:40:09 +0000 2023;1735565392809213989;""#Gempa Mag:3.1", 15-Dec-2023 14:37:03WIB, Lok:8.73LS, 123.93BT (57 km Tenggara LEMBATA-NTT), Kedlmn:77 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/CGHcQ81fYn"";0;0;4;5;in;108543358;1735565392809213989;infoBMKG;https://twitter.com/infoBMKG/status/1735565392809213989",,,,,
"Fri Dec 15 07:13:08 +0000 2023;1735558595700465857;""#Gempa Mag:2.0", 15-Dec-2023 14:10:24WIB, Lok:7.20LS, 107.78BT (13 km BaratLaut KAB-GARUT-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/nDEAQGSnki"";0;0;10;41;in;108543358;1735558595700465857;infoBMKG;https://twitter.com/infoBMKG/status/1735558595700465857",,,,,
"Fri Dec 15 06:57:10 +0000 2023;1735554574961025457;""#Gempa Mag:2.0", 15-Dec-2023 13:54:05WIB, Lok:2.96LS, 119.40BT (9 km Tenggara MAMASA-SULBAR), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/tjBsr7JJzh"";0;0;2;7;in;108543358;1735554574961025457;infoBMKG;https://twitter.com/infoBMKG/status/1735554574961025457",,,,,
"Fri Dec 15 06:45:09 +0000 2023;1735551553472520621;""#Gempa Mag:2.7", 15-Dec-2023 13:41:06WIB, Lok:0.54LU, 126.75BT (73 km BaratDaya TERNATE-MALUT), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/hwF9r0RMsZ"";0;0;1;8;in;108543358;1735551553472520621;infoBMKG;https://twitter.com/infoBMKG/status/1735551553472520621",,,,,
"Fri Dec 15 06:41:09 +0000 2023;1735550546390695987;""#Gempa Mag:2.2", 15-Dec-2023 13:38:37WIB, Lok:0.20LS, 122.89BT (86 km BaratDaya BONEBOLANGO-GORONTALO), Kedlmn:70 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/GwgKWvRL9P"";0;0;2;7;in;108543358;1735550546390695987;infoBMKG;https://twitter.com/infoBMKG/status/1735550546390695987",,,,,
"Fri Dec 15 06:40:09 +0000 2023;1735550291976839392;""#Gempa Mag:2.1", 15-Dec-2023 13:34:31WIB, Lok:0.65LS, 100.07BT (8 km BaratDaya PARIAMAN-SUMBAR), Kedlmn:76 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/ja0UUrd8TZ"";0;0;2;9;in;108543358;1735550291976839392;infoBMKG;https://twitter.com/infoBMKG/status/1735550291976839392",,,,,
"Fri Dec 15 06:23:09 +0000 2023;1735546016005517697;""#Gempa Mag:2.2", 15-Dec-2023 13:19:47WIB, Lok:8.57LS, 119.05BT (35 km Tenggara KOTA-BIMA-NTB), Kedlmn:18 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/ExwpBsTGZd"";0;0;2;7;in;108543358;1735546016005517697;infoBMKG;https://twitter.com/infoBMKG/status/1735546016005517697",,,,,
"Fri Dec 15 05:47:09 +0000 2023;1735536954857640182;""#Gempa Mag:2.6", 15-Dec-2023 12:41:22WIB, Lok:9.47LS, 115.37BT (76 km Tenggara KUTASELATAN-BALI), Kedlmn:18 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/7bP7igr5j5"";0;0;5;17;in;108543358;1735536954857640182;infoBMKG;https://twitter.com/infoBMKG/status/1735536954857640182",,,,,
"Fri Dec 15 05:28:08 +0000 2023;1735532167730745579;""#Gempa Mag:3.1", 15-Dec-2023 12:24:33WIB, Lok:2.25LS, 140.20BT (90 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/3PlF71ps7j"";0;0;4;5;in;108543358;1735532167730745579;infoBMKG;https://twitter.com/infoBMKG/status/1735532167730745579",,,,,
"Fri Dec 15 05:11:09 +0000 2023;1735527895798620555;""#Gempa Mag:3.0", 15-Dec-2023 12:09:03WIB, Lok:0.77LU, 126.69BT (75 km BaratDaya TERNATE-MALUT), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/nqY3AB6Vh3"";0;0;4;7;in;108543358;1735527895798620555;infoBMKG;https://twitter.com/infoBMKG/status/1735527895798620555",,,,,
