mag,depth,rad,prov,lat,lon,prov_enco,kmeans,kmedoids
2.7,10.0,25.0,JABAR,-6.76,106.56,4,2.0,0.0
4.2,28.0,80.0,SULUT,3.43,127.12,15,0.0,2.0
5.5,160.0,69.0,MALUT,2.66,128.16,5,1.0,1.0
2.5,28.0,48.0,JABAR,-7.41,106.44,4,2.0,0.0
3.7,31.0,18.0,PAPUA,-2.96,140.02,10,2.0,0.0
2.5,146.0,18.0,JAMBI,-2.34,102.02,19,1.0,1.0
3.2,91.0,49.0,JATIM,-8.59,110.94,29,1.0,1.0
2.3,189.0,30.0,GORONTALO,0.27,121.75,12,1.0,1.0
4.2,10.0,110.0,SULUT,3.29,127.38,15,0.0,2.0
3.9,269.0,42.0,NTT,-7.94,122.9,7,1.0,1.0
3.2,10.0,54.0,PAPUABRT,-0.16,130.03,1,2.0,0.0
3.1,10.0,23.0,JABAR,-6.78,106.54,4,2.0,0.0
4.5,10.0,84.0,MALUT,-0.89,126.78,5,0.0,2.0
4.0,51.0,78.0,SULUT,3.45,127.12,15,0.0,2.0
2.4,10.0,27.0,JABAR,-6.74,106.55,4,2.0,0.0
5.3,116.0,745.0,SULUT,10.66,127.5,15,3.0,3.0
4.8,24.0,499.0,SULUT,8.38,125.65,15,3.0,3.0
3.6,10.0,59.0,ACEH,6.2,94.88,23,0.0,2.0
4.9,597.0,121.0,NTB,-7.45,119.18,8,1.0,1.0
3.8,23.0,95.0,JABAR,-7.85,106.52,4,0.0,2.0
3.2,13.0,51.0,MALUT,2.34,128.65,5,2.0,0.0
4.3,10.0,45.0,ACEH,6.23,95.08,23,2.0,2.0
2.7,13.0,32.0,JATENG,-7.14,108.87,33,2.0,0.0
3.0,48.0,65.0,NTT,-8.99,124.23,7,0.0,2.0
3.3,10.0,15.0,PAPUA,-4.36,139.55,10,2.0,0.0
3.6,46.0,12.0,SULUT,3.9,126.73,15,2.0,0.0
3.0,10.0,14.0,MALUT,2.1,128.17,5,2.0,0.0
3.0,10.0,37.0,SULSEL,-2.44,120.87,17,2.0,0.0
3.5,127.0,87.0,MALUKUBRTDAYA,-7.61,128.36,14,1.0,1.0
2.9,23.0,79.0,SULUT,-0.27,124.3,15,0.0,2.0
4.7,187.0,227.0,MALUKUTENGGARABRT,-6.93,129.54,25,1.0,1.0
5.2,10.0,99.0,PAPUA,-2.2,140.28,10,0.0,2.0
3.2,10.0,120.0,SULUT,0.89,126.06,15,0.0,2.0
3.5,41.0,121.0,SULUT,0.85,126.04,15,0.0,2.0
3.5,15.0,73.0,MALUKU,-2.91,129.86,6,0.0,2.0
4.9,10.0,429.0,SULUT,7.81,127.31,15,3.0,3.0
3.1,12.0,60.0,NTT,-9.51,123.63,7,2.0,2.0
3.6,10.0,90.0,SULTENG,-0.53,123.27,11,0.0,2.0
3.7,10.0,25.0,SULTENG,-1.38,123.58,11,2.0,0.0
3.4,10.0,87.0,SULTENG,-0.58,123.34,11,0.0,2.0
3.8,10.0,87.0,SULTENG,-0.56,123.29,11,0.0,2.0
4.6,115.0,221.0,MALUKU,-5.09,130.33,6,3.0,3.0
2.8,140.0,69.0,GORONTALO,-0.06,123.32,12,1.0,1.0
4.6,15.0,17.0,MALUKU,-3.13,130.64,6,2.0,0.0
4.4,10.0,89.0,SULTENG,-0.67,122.22,11,0.0,2.0
2.4,11.0,24.0,ACEH,4.82,96.14,23,2.0,0.0
3.0,10.0,24.0,MALUT,1.19,128.3,5,2.0,0.0
3.0,14.0,59.0,NTB,-8.31,119.26,8,2.0,2.0
3.0,15.0,63.0,NTB,-8.24,119.27,8,0.0,2.0
1.8,10.0,25.0,JABAR,-6.76,106.6,4,2.0,0.0
2.2,10.0,23.0,JABAR,-6.78,106.52,4,2.0,0.0
3.9,11.0,74.0,NTT,-9.02,125.56,7,0.0,2.0
2.7,22.0,66.0,ACEHJAYA,4.47,95.01,36,0.0,2.0
2.9,10.0,32.0,SUMBAR,-1.82,99.34,20,2.0,0.0
3.3,40.0,33.0,SUMBAR,-2.05,99.89,20,2.0,0.0
3.4,10.0,39.0,JATIM,-7.87,114.36,29,2.0,0.0
3.0,63.0,99.0,MALUT,2.12,127.12,5,0.0,2.0
1.9,24.0,16.0,JATENG,-7.28,109.78,33,2.0,0.0
1.8,17.0,15.0,JATENG,-7.25,109.83,33,2.0,0.0
4.7,10.0,429.0,SULUT,7.85,126.99,15,3.0,3.0
3.5,10.0,25.0,ACEH,5.2,96.47,23,2.0,0.0
3.6,14.0,75.0,MALUT,2.73,128.3,5,0.0,2.0
1.7,35.0,8.0,SULSEL,-2.63,121.11,17,2.0,0.0
5.4,19.0,130.0,SUMBAR,-0.35,98.75,20,0.0,2.0
3.2,10.0,7.0,ACEHBESAR,5.29,95.65,32,2.0,0.0
4.2,141.0,46.0,MALUKUBRTDAYA,-7.79,127.58,14,1.0,1.0
3.2,17.0,41.0,SULTENG,-0.7,119.59,11,2.0,0.0
3.6,24.0,113.0,SULUT,1.26,126.13,15,0.0,2.0
3.3,30.0,79.0,SUMBAR,-2.06,100.61,20,0.0,2.0
2.3,10.0,18.0,JABAR,-6.83,106.5,4,2.0,0.0
2.0,19.0,18.0,JATENG,-7.24,109.79,33,2.0,0.0
4.1,10.0,95.0,MALUT,-1.18,126.83,5,0.0,2.0
3.6,178.0,31.0,NTT,-8.21,119.88,7,1.0,1.0
4.6,58.0,383.0,SULUT,7.44,126.91,15,3.0,3.0
3.3,10.0,93.0,BENGKULU,-4.59,101.89,13,0.0,2.0
3.4,10.0,34.0,PAPUABRT,-0.92,134.31,1,2.0,0.0
4.1,10.0,27.0,JATENG,-7.11,108.91,33,2.0,0.0
3.4,10.0,119.0,BALI,-9.75,114.73,22,0.0,2.0
3.7,11.0,120.0,BALI,-9.73,114.67,22,0.0,2.0
3.4,77.0,82.0,SULUT,-0.36,123.91,15,0.0,1.0
3.4,139.0,79.0,GORONTALO,-0.11,122.83,12,1.0,1.0
3.0,13.0,27.0,JABAR,-6.74,106.53,4,2.0,0.0
4.8,10.0,476.0,SULUT,8.24,127.32,15,3.0,3.0
5.0,10.0,534.0,SULUT,8.74,127.48,15,3.0,3.0
4.9,10.0,529.0,SULUT,8.71,127.39,15,3.0,3.0
4.3,13.0,34.0,JATENG,-7.14,108.85,33,2.0,0.0
3.7,10.0,35.0,SULUT,4.26,126.86,15,2.0,0.0
3.1,10.0,87.0,PAPUA,-2.47,140.45,10,0.0,2.0
2.9,10.0,37.0,NTT,-8.79,119.73,7,2.0,0.0
3.6,13.0,64.0,BENGKULU,-2.86,101.62,13,0.0,2.0
2.9,10.0,6.0,SUMBAR,-0.41,100.36,20,2.0,0.0
3.1,77.0,57.0,NTT,-8.73,123.93,7,1.0,1.0
2.0,10.0,13.0,JABAR,-7.2,107.78,4,2.0,0.0
2.0,16.0,9.0,SULBAR,-2.96,119.4,30,2.0,0.0
2.7,13.0,73.0,MALUT,0.54,126.75,5,0.0,2.0
2.2,70.0,86.0,GORONTALO,-0.2,122.89,12,0.0,2.0
2.1,76.0,8.0,SUMBAR,-0.65,100.07,20,1.0,1.0
2.2,18.0,35.0,NTB,-8.57,119.05,8,2.0,0.0
2.6,18.0,76.0,BALI,-9.47,115.37,22,0.0,2.0
3.1,10.0,90.0,PAPUA,-2.25,140.2,10,0.0,2.0
3.0,14.0,75.0,MALUT,0.77,126.69,5,0.0,2.0
4.2,11.0,112.0,MALUT,1.63,126.62,5,0.0,2.0
5.4,178.0,213.0,MALUKUTENGGARABRT,-6.94,129.68,25,1.0,1.0
4.7,10.0,405.0,SULUT,7.64,126.94,15,3.0,3.0
4.6,10.0,405.0,SULUT,7.64,126.94,15,3.0,3.0
3.5,10.0,76.0,BENGKULU,-4.41,101.98,13,0.0,2.0
5.2,166.0,152.0,MALUKUTENGGARABRT,-6.79,130.6,25,1.0,1.0
2.0,16.0,3.0,JATENG,-7.34,109.91,33,2.0,0.0
3.5,53.0,67.0,ACEH,1.98,96.72,23,0.0,2.0
3.1,17.0,29.0,MALUT,1.17,128.26,5,2.0,0.0
4.0,69.0,261.0,MALUKU,-5.44,130.24,6,3.0,3.0
4.8,10.0,429.0,SULUT,7.85,126.98,15,3.0,3.0
4.4,90.0,54.0,MALUT,1.8,127.39,5,1.0,1.0
4.9,15.0,29.0,BANTEN,-7.17,106.13,21,2.0,0.0
3.3,14.0,21.0,NTB,-8.33,118.89,8,2.0,0.0
4.9,10.0,536.0,SULUT,8.77,127.42,15,3.0,3.0
3.1,131.0,64.0,GORONTALO,0.0,123.35,12,1.0,1.0
3.3,116.0,15.0,DIY,-8.09,110.51,28,1.0,1.0
2.2,10.0,13.0,JABAR,-6.96,106.82,4,2.0,0.0
1.3,10.0,27.0,SULSEL,-2.72,120.97,17,2.0,0.0
4.8,10.0,453.0,SULUT,8.04,127.24,15,3.0,3.0
2.7,26.0,12.0,NTT,-9.82,119.27,7,2.0,0.0
2.4,20.0,17.0,JABAR,-6.88,106.43,4,2.0,0.0
2.2,10.0,13.0,JABAR,-6.9,106.47,4,2.0,0.0
3.0,10.0,95.0,MALUKUTENGAH,-2.63,129.49,3,0.0,2.0
2.2,15.0,24.0,JABAR,-6.77,106.52,4,2.0,0.0
5.4,99.0,42.0,SULUT,0.0,124.08,15,1.0,1.0
4.3,20.0,77.0,JABAR,-8.14,107.95,4,0.0,2.0
4.0,13.0,102.0,SUMUT,0.06,97.05,2,0.0,2.0
2.9,10.0,93.0,GORONTALO,-0.28,122.92,12,0.0,2.0
3.9,10.0,125.0,PAPUA,-0.6,137.02,10,0.0,2.0
3.2,13.0,43.0,SULTENG,-0.57,119.47,11,2.0,0.0
2.6,10.0,27.0,JABAR,-6.74,106.54,4,2.0,0.0
2.6,10.0,27.0,JABAR,-6.74,106.53,4,2.0,0.0
3.2,129.0,22.0,SUMSEL,-4.74,104.2,26,1.0,1.0
3.5,29.0,25.0,MALUT,2.2,128.47,5,2.0,0.0
3.6,14.0,38.0,BANTEN,-6.98,105.44,21,2.0,0.0
3.6,94.0,66.0,MALUT,1.62,127.06,5,1.0,1.0
4.9,115.0,525.0,SULUT,8.72,126.4,15,3.0,3.0
2.8,10.0,12.0,SUMBAR,-0.47,100.28,20,2.0,0.0
3.3,31.0,39.0,PAPUA,-3.67,140.62,10,2.0,0.0
3.1,10.0,25.0,NTT,-9.96,124.29,7,2.0,0.0
2.6,109.0,13.0,BANTEN,-6.86,106.16,21,1.0,1.0
3.8,16.0,41.0,SULTENG,-0.71,119.59,11,2.0,0.0
3.8,16.0,41.0,SULTENG,-0.71,119.59,11,2.0,0.0
2.7,10.0,10.0,DIY,-7.96,110.52,28,2.0,0.0
3.3,10.0,27.0,NTT,-9.97,124.27,7,2.0,0.0
2.4,10.0,34.0,JATENG,-7.14,108.85,33,2.0,0.0
2.4,10.0,2.0,SUMUT,2.76,98.34,2,2.0,0.0
2.5,10.0,13.0,SULSEL,-3.55,119.48,17,2.0,0.0
3.8,127.0,104.0,MALUKUTENGAH,-4.16,129.34,3,1.0,1.0
2.2,10.0,55.0,SULSEL,-2.41,120.7,17,2.0,0.0
3.5,25.0,41.0,SUMBAR,-1.41,100.21,20,2.0,0.0
3.1,11.0,45.0,JATIM,-7.82,114.42,29,2.0,0.0
3.6,10.0,95.0,SULTENG,-2.02,122.43,11,0.0,2.0
4.1,10.0,87.0,SULTENG,-1.89,122.51,11,0.0,2.0
4.1,10.0,99.0,MALUKUTENGAH,-2.69,129.61,3,0.0,2.0
4.8,10.0,501.0,SULUT,8.49,127.08,15,3.0,3.0
5.2,10.0,193.0,NTB,-10.49,116.98,8,3.0,3.0
2.5,10.0,23.0,JABAR,-6.78,106.54,4,2.0,0.0
5.0,10.0,470.0,SULUT,8.19,127.27,15,3.0,3.0
3.2,21.0,140.0,MALUT,1.93,126.47,5,0.0,2.0
4.7,12.0,428.0,SULUT,7.85,126.82,15,3.0,3.0
2.8,10.0,30.0,JABAR,-6.67,106.53,4,2.0,0.0
3.9,11.0,144.0,SULUT,2.7,126.8,15,0.0,2.0
3.4,10.0,114.0,JATIM,-9.15,112.36,29,0.0,2.0
2.8,10.0,30.0,SULTENG,-2.97,121.94,11,2.0,0.0
4.2,10.0,244.0,MALUKUTENGGARABRT,-6.54,129.63,25,3.0,3.0
2.7,17.0,16.0,JATENG,-7.27,109.76,33,2.0,0.0
2.9,10.0,98.0,SULTENG,-0.49,123.38,11,0.0,2.0
4.4,169.0,322.0,SULUT,6.9,126.56,15,3.0,3.0
4.2,94.0,75.0,SULUT,2.88,126.03,15,1.0,1.0
4.2,10.0,134.0,SULUT,0.51,125.89,15,0.0,2.0
5.8,258.0,22.0,RIAU,-0.5,101.33,24,1.0,1.0
3.9,23.0,91.0,NTT,-9.49,118.17,7,0.0,2.0
3.5,27.0,19.0,PAPUA,-3.55,135.58,10,2.0,0.0
2.7,10.0,14.0,SULSEL,-3.52,119.52,17,2.0,0.0
3.3,24.0,58.0,NTB,-8.11,117.78,8,2.0,2.0
3.4,169.0,9.0,BANTEN,-6.39,106.06,21,1.0,1.0
4.4,10.0,29.0,PAPUA,-4.24,139.44,10,2.0,0.0
2.8,10.0,13.0,SULSEL,-3.54,119.5,17,2.0,0.0
5.3,114.0,64.0,MALUT,2.62,128.23,5,1.0,1.0
5.0,35.0,30.0,MALUKUBRTDAYA,-7.89,127.7,14,2.0,0.0
3.1,95.0,78.0,GORONTALO,-0.15,122.97,12,1.0,1.0
3.3,12.0,80.0,PAPUA,-2.62,140.77,10,0.0,2.0
2.8,11.0,27.0,ACEH,5.22,96.18,23,2.0,0.0
2.7,29.0,55.0,PAPUABRT,-1.45,133.88,1,2.0,0.0
4.5,85.0,55.0,NTB,-8.83,119.08,8,1.0,1.0
4.8,10.0,439.0,SULUT,7.92,127.17,15,3.0,3.0
3.5,25.0,135.0,MALUT,1.83,126.47,5,0.0,2.0
4.7,125.0,624.0,SULUT,9.51,125.57,15,3.0,3.0
4.7,125.0,624.0,SULUT,9.51,125.57,15,3.0,3.0
4.4,212.0,19.0,GORONTALO,0.43,122.2,12,1.0,1.0
3.4,10.0,123.0,SULUT,0.79,126.02,15,0.0,2.0
5.4,96.0,37.0,PAPUA,-3.59,140.99,10,1.0,1.0
3.3,12.0,93.0,BANTEN,-7.76,106.13,21,0.0,2.0
3.6,13.0,57.0,SUMUT,1.46,98.35,2,0.0,2.0
4.9,10.0,430.0,SULUT,7.87,126.7,15,3.0,3.0
4.6,561.0,17.0,SULTENG,0.98,120.88,11,1.0,1.0
3.4,10.0,72.0,SULUT,0.15,124.84,15,0.0,2.0
4.7,29.0,137.0,MALUT,1.86,126.46,5,0.0,2.0
4.0,20.0,37.0,NTB,-8.29,117.69,8,2.0,0.0
2.6,14.0,15.0,NTB,-8.33,116.02,8,2.0,0.0
2.7,11.0,16.0,NTB,-8.3,116.02,8,2.0,0.0
3.0,38.0,83.0,NTT,-9.08,123.93,7,0.0,2.0
3.4,18.0,95.0,MALUKUTENGAH,-2.67,129.54,3,0.0,2.0
5.0,10.0,243.0,SULUT,6.15,126.24,15,3.0,3.0
3.6,76.0,75.0,NTT,-8.87,124.19,7,1.0,1.0
3.5,138.0,44.0,NTT,-8.93,124.57,7,1.0,1.0
3.2,43.0,48.0,PAPUA,-2.19,139.54,10,2.0,0.0
3.0,111.0,9.0,NTB,-8.59,118.4,8,1.0,1.0
4.8,10.0,394.0,SULUT,7.55,126.7,15,3.0,3.0
2.2,10.0,5.0,SULSEL,-3.03,119.75,17,2.0,0.0
3.1,10.0,104.0,MALUKU,-4.42,128.48,6,0.0,2.0
4.7,33.0,577.0,SULUT,9.2,126.74,15,3.0,3.0
3.1,26.0,5.0,NTT,-9.62,119.44,7,2.0,0.0
4.0,199.0,18.0,SULUT,0.27,123.86,15,1.0,1.0
4.7,39.0,438.0,SULUT,7.92,127.12,15,3.0,3.0
3.7,17.0,71.0,MALUT,2.06,128.94,5,0.0,2.0
4.6,85.0,584.0,SULUT,9.26,126.83,15,3.0,3.0
4.5,10.0,427.0,SULUT,7.77,127.42,15,3.0,3.0
3.9,10.0,104.0,SULUT,0.43,125.5,15,0.0,2.0
2.8,12.0,118.0,MALUT,1.11,126.36,5,0.0,2.0
3.3,21.0,48.0,BANTEN,-7.32,106.05,21,2.0,0.0
3.8,21.0,105.0,LAMPUNG,-6.13,103.8,16,0.0,2.0
3.9,204.0,57.0,SULUT,1.87,124.72,15,1.0,1.0
3.1,23.0,53.0,NTB,-8.12,118.22,8,2.0,0.0
4.7,10.0,476.0,SULUT,8.28,126.95,15,3.0,3.0
4.7,10.0,476.0,SULUT,8.28,126.95,15,3.0,3.0
2.9,218.0,40.0,SULUT,1.54,124.44,15,1.0,1.0
3.2,12.0,107.0,GORONTALO,1.65,122.43,12,0.0,2.0
3.2,15.0,80.0,PAPUA,-1.57,135.47,10,0.0,2.0
5.1,10.0,513.0,SULUT,8.6,127.15,15,3.0,3.0
3.4,36.0,33.0,PAPUA,-2.46,138.61,10,2.0,0.0
4.5,12.0,84.0,SUMBAR,-2.35,100.28,20,0.0,2.0
4.7,132.0,494.0,SULUT,8.41,127.26,15,3.0,3.0
3.5,10.0,237.0,SULUT,6.11,126.32,15,3.0,3.0
2.2,10.0,9.0,SULTENG,-0.45,119.92,11,2.0,0.0
3.2,52.0,51.0,MALUT,2.43,128.55,5,2.0,0.0
5.3,87.0,524.0,SULUT,8.69,127.24,15,3.0,3.0
3.4,10.0,110.0,BALI,-9.6,114.64,22,0.0,2.0
3.1,13.0,75.0,BANTEN,-6.46,104.93,21,0.0,2.0
3.2,45.0,46.0,SULUT,3.87,126.28,15,2.0,0.0
3.1,10.0,77.0,PAPUA,-1.79,139.04,10,0.0,2.0
5.0,50.0,1054.0,SULUT,13.39,128.02,15,3.0,3.0
3.1,10.0,13.0,BALI,-8.78,115.35,22,2.0,0.0
3.3,310.0,121.0,NTT,-7.49,119.47,7,1.0,1.0
5.9,39.0,233.0,SULUT,5.77,125.54,15,3.0,3.0
2.6,28.0,15.0,JABAR,-6.9,106.79,4,2.0,0.0
4.6,104.0,144.0,SULUT,5.15,127.29,15,0.0,2.0
5.6,101.0,586.0,SULUT,9.26,127.1,15,3.0,3.0
4.8,65.0,471.0,SULUT,8.24,126.82,15,3.0,3.0
3.3,10.0,93.0,MALUT,-1.19,126.85,5,0.0,2.0
4.9,10.0,95.0,MALUT,-1.17,126.82,5,0.0,2.0
3.7,10.0,42.0,NTT,-10.06,119.11,7,2.0,0.0
2.4,10.0,17.0,JABAR,-6.85,106.63,4,2.0,0.0
3.7,13.0,39.0,MALUT,1.2,128.15,5,2.0,0.0
4.7,10.0,435.0,SULUT,7.92,126.72,15,3.0,3.0
3.5,105.0,15.0,NTB,-8.66,118.4,8,1.0,1.0
2.9,10.0,172.0,KALTIM,0.95,118.79,42,3.0,3.0
2.3,10.0,29.0,SULTRA,-4.29,121.72,37,2.0,0.0
4.8,70.0,476.0,SULUT,8.28,126.97,15,3.0,3.0
4.8,10.0,539.0,SULUT,8.84,127.07,15,3.0,3.0
3.3,5.0,28.0,JABAR,-6.73,106.54,4,2.0,0.0
4.8,77.0,476.0,SULUT,8.29,126.67,15,3.0,3.0
4.8,77.0,476.0,SULUT,8.29,126.67,15,3.0,3.0
4.8,77.0,476.0,SULUT,8.29,126.67,15,3.0,3.0
2.9,62.0,19.0,SULTENG,0.82,121.26,11,2.0,0.0
4.4,10.0,30.0,BENGKULU,-5.62,102.27,13,2.0,0.0
3.0,22.0,56.0,MALUT,2.55,128.23,5,2.0,0.0
5.6,92.0,495.0,SULUT,8.45,126.96,15,3.0,3.0
3.2,10.0,26.0,SULUT,3.43,125.34,15,2.0,0.0
3.1,10.0,24.0,BENGKULU,-5.24,102.46,13,2.0,0.0
3.0,5.0,27.0,JABAR,-6.74,106.54,4,2.0,0.0
3.7,124.0,45.0,SUMSEL,-3.1,103.62,26,1.0,1.0
2.9,10.0,27.0,JABAR,-6.74,106.56,4,2.0,0.0
4.2,10.0,86.0,SULUT,3.29,127.0,15,0.0,2.0
3.3,23.0,104.0,JABAR,-8.0,107.37,4,0.0,2.0
5.2,10.0,494.0,SULUT,8.45,126.85,15,3.0,3.0
6.0,15.0,954.0,SULUT,12.57,127.23,15,3.0,3.0
4.9,42.0,503.0,SULUT,8.53,126.7,15,3.0,3.0
2.8,10.0,28.0,JABAR,-6.73,106.55,4,2.0,0.0
3.2,25.0,52.0,SUMBAR,-1.8,100.43,20,0.0,2.0
3.8,87.0,31.0,PAPUA,-2.62,139.44,10,1.0,1.0
4.6,10.0,522.0,SULUT,8.69,126.39,15,3.0,3.0
5.3,99.0,567.0,SULUT,9.11,126.77,15,3.0,3.0
2.7,145.0,31.0,SUMBAR,-0.01,100.41,20,1.0,1.0
5.3,132.0,780.0,SULUT,11.0,127.25,15,3.0,3.0
4.9,113.0,558.0,SULUT,9.02,126.83,15,3.0,3.0
4.9,119.0,523.0,SULUT,8.7,126.93,15,3.0,3.0
5.1,71.0,474.0,ACEH,9.71,93.41,23,3.0,3.0
5.7,10.0,664.0,SULUT,9.96,127.17,15,3.0,3.0
4.4,68.0,410.0,SULUT,7.69,126.64,15,3.0,3.0
4.2,19.0,68.0,MALUT,2.66,128.24,5,0.0,2.0
5.7,10.0,518.0,SULUT,8.66,126.8,15,3.0,3.0
5.5,10.0,519.0,SULUT,8.67,126.79,15,3.0,3.0
5.7,21.0,67.0,MALUT,2.65,128.24,5,0.0,2.0
5.7,107.0,673.0,SULUT,10.06,126.69,15,3.0,3.0
3.8,10.0,18.0,JABAR,-7.23,107.73,4,2.0,0.0
5.5,66.0,531.0,SULUT,8.78,126.92,15,3.0,3.0
6.0,96.0,1213.0,KALTARA,13.94,120.46,27,3.0,3.0
3.5,10.0,21.0,MALUKU,-3.04,130.67,6,2.0,0.0
4.6,57.0,450.0,SULUT,8.01,127.24,15,3.0,3.0
4.7,65.0,452.0,SULUT,8.07,126.73,15,3.0,3.0
4.8,47.0,545.0,SULUT,8.9,127.03,15,3.0,3.0
3.4,164.0,33.0,NTT,-8.49,120.98,7,1.0,1.0
5.3,124.0,516.0,SULUT,8.65,126.67,15,3.0,3.0
5.4,53.0,520.0,SULUT,8.68,126.65,15,3.0,3.0
5.3,53.0,520.0,SULUT,8.68,126.65,15,3.0,3.0
3.6,134.0,48.0,MALUT,2.48,128.3,5,1.0,1.0
3.6,15.0,58.0,SULUT,3.58,127.0,15,2.0,0.0
2.5,149.0,24.0,GORONTALO,0.35,122.14,12,1.0,1.0
3.9,10.0,16.0,SUMUT,1.01,99.51,2,2.0,0.0
4.1,108.0,7.0,GORONTALO,0.44,121.88,12,1.0,1.0
2.8,10.0,38.0,SULTRA,-4.4,121.63,37,2.0,0.0
4.5,10.0,163.0,MALUKUTENGGARA,-6.28,131.4,41,0.0,2.0
3.7,15.0,60.0,SULUT,3.58,127.02,15,2.0,2.0
4.9,11.0,53.0,SULUT,3.6,126.94,15,2.0,0.0
4.4,95.0,454.0,SULUT,8.09,126.67,15,3.0,3.0
2.4,49.0,37.0,SULTENG,0.64,121.44,11,2.0,0.0
4.8,58.0,555.0,SULUT,8.99,126.91,15,3.0,3.0
2.9,10.0,91.0,MALUKUTENGAH,-2.58,129.35,3,0.0,2.0
3.2,13.0,114.0,SULUT,1.96,126.03,15,0.0,2.0
5.0,10.0,383.0,SULUT,7.45,126.52,15,3.0,3.0
4.9,10.0,397.0,SULUT,7.56,127.02,15,3.0,3.0
3.9,38.0,81.0,SULUT,2.52,126.06,15,0.0,2.0
5.9,10.0,486.0,SULUT,8.35,127.18,15,3.0,3.0
6.8,10.0,465.0,SULUT,8.18,126.88,15,3.0,3.0
3.4,23.0,25.0,NTT,-9.77,119.13,7,2.0,0.0
3.8,10.0,47.0,SULUT,4.32,126.96,15,2.0,0.0
2.7,10.0,55.0,SULSEL,-2.2,120.85,17,2.0,0.0
3.3,127.0,22.0,NTT,-8.64,123.6,7,1.0,1.0
5.0,10.0,476.0,SULUT,8.29,126.74,15,3.0,3.0
5.2,10.0,88.0,MALUKUTENGAH,-2.68,129.46,3,0.0,2.0
5.5,10.0,488.0,SULUT,8.37,127.12,15,3.0,3.0
4.7,63.0,59.0,NTB,-8.99,118.81,8,2.0,1.0
4.7,174.0,17.0,NTT,-8.35,119.84,7,1.0,1.0
4.2,41.0,68.0,SULUT,0.74,125.33,15,0.0,2.0
4.7,10.0,446.0,SULUT,8.01,126.86,15,3.0,3.0
4.7,10.0,446.0,SULUT,8.01,126.86,15,3.0,3.0
3.7,18.0,35.0,NTT,-8.3,124.87,7,2.0,0.0
5.4,43.0,471.0,SULUT,8.23,126.95,15,3.0,3.0
6.3,10.0,455.0,SULUT,8.09,126.9,15,3.0,3.0
5.3,10.0,474.0,SULUT,8.27,126.76,15,3.0,3.0
5.2,10.0,422.0,SULUT,7.79,127.01,15,3.0,3.0
5.5,10.0,471.0,SULUT,8.22,127.08,15,3.0,3.0
5.1,10.0,464.0,SULUT,8.16,127.11,15,3.0,3.0
2.8,10.0,17.0,JABAR,-7.15,107.44,4,2.0,0.0
4.8,13.0,96.0,MALUKUTENGAH,-2.74,129.62,3,0.0,2.0
6.4,69.0,469.0,SULUT,8.2,127.13,15,3.0,3.0
6.5,10.0,492.0,SULUT,8.39,127.26,15,3.0,3.0
6.0,93.0,473.0,SULUT,8.25,126.91,15,3.0,3.0
6.1,115.0,506.0,SULUT,8.55,126.93,15,3.0,3.0
6.5,95.0,483.0,SULUT,8.34,127.03,15,3.0,3.0
5.6,162.0,580.0,SULUT,9.2,127.2,15,3.0,3.0
2.9,10.0,94.0,MALUKUTENGAH,-2.75,129.61,3,0.0,2.0
2.5,142.0,20.0,GORONTALO,0.29,121.87,12,1.0,1.0
5.5,10.0,453.0,SULUT,8.07,126.9,15,3.0,3.0
5.9,94.0,631.0,SULUT,9.64,127.38,15,3.0,3.0
4.9,35.0,390.0,SULUT,7.51,126.56,15,3.0,3.0
5.7,49.0,487.0,SULUT,8.38,126.92,15,3.0,3.0
5.7,49.0,487.0,SULUT,8.38,126.92,15,3.0,3.0
6.1,122.0,845.0,SULUT,11.55,127.59,15,3.0,3.0
6.2,106.0,482.0,SULUT,8.32,127.14,15,3.0,3.0
5.7,10.0,457.0,SULUT,8.11,126.88,15,3.0,3.0
3.1,13.0,50.0,BALI,-7.67,115.0,22,2.0,0.0
5.2,82.0,437.0,SULUT,7.93,126.9,15,3.0,3.0
5.4,10.0,421.0,SULUT,7.79,126.76,15,3.0,3.0
5.6,49.0,470.0,SULUT,8.21,127.12,15,3.0,3.0
5.7,10.0,445.0,SULUT,7.99,127.05,15,3.0,3.0
5.7,101.0,494.0,SULUT,8.4,127.31,15,3.0,3.0
5.7,101.0,494.0,SULUT,8.4,127.31,15,3.0,3.0
3.6,10.0,97.0,MALUKUTENGAH,-2.73,129.62,3,0.0,2.0
6.2,47.0,480.0,SULUT,8.31,126.98,15,3.0,3.0
5.3,10.0,101.0,MALUKUTENGAH,-2.67,129.62,3,0.0,2.0
7.5,113.0,840.0,SULUT,11.56,126.87,15,3.0,3.0
3.5,28.0,13.0,NTT,-10.03,123.77,7,2.0,0.0
3.8,119.0,55.0,SULUT,-0.03,123.7,15,1.0,1.0
4.9,88.0,22.0,BENGKULUUTARA,-3.5,102.0,31,1.0,1.0
2.5,10.0,27.0,ACEH,5.23,96.22,23,2.0,0.0
6.1,162.0,188.0,MALUKUTENGGARABRT,-7.15,129.82,25,1.0,1.0
3.3,10.0,60.0,PAPUA,-3.52,140.25,10,2.0,0.0
3.4,105.0,194.0,SULUT,5.7,126.25,15,3.0,3.0
3.2,10.0,68.0,MALUT,1.99,128.91,5,0.0,2.0
2.7,10.0,45.0,SULTENG,-1.23,120.26,11,2.0,0.0
2.8,71.0,66.0,JATENG,-8.29,108.8,33,1.0,1.0
