mag,depth,rad,prov_enco,lat,lon
0.030984976755522767,0.0815394125145336,0.05707758876017352,0.08969335376598696,-0.008887795964084164,0.9904592438140396
0.03831372545857877,0.08151856480548675,0.05706299536384072,0.08967042128603542,-0.009048560693409029,0.9902060066922475
0.021170114080250966,0.08956586726260023,0.07328116412394564,0.08956586726260023,-0.008712316179180205,0.9889700216104931
0.02693423810708644,0.0816189033548074,0.032647561341922954,0.08978079369028813,-0.008814841562319198,0.9916696757609098
0.04403769069136591,0.08155127905808503,0.040775639529042514,0.08970640696389352,-0.00905219197544744,0.9907664892766749
0.030189573502490512,0.081593441898623,0.0407967209493115,0.0897527860884853,-0.008812091725051284,0.9912787256263708
0.03753185900928741,0.08159099784627699,0.0326363991385108,0.08975009763090469,-0.008811827767397916,0.9913306238322654
0.021651048844342873,0.26290559310987777,0.2551730756654696,0.08505769188848986,-0.008505769188848987,0.9262782646656547
0.023203034893587993,0.07734344964529331,0.3248424885102319,0.08507779460982265,0.010441365702114598,0.9384080745463438
0.007576235901512139,0.8510051024256658,0.47747905332785806,0.026428729888995837,0.00666003993202695,0.2168036808560625
0.017185390999410063,0.03656466170087247,0.8848648131611139,0.05484699255130871,0.0220484910056261,0.4603125261522836
0.01625147861268577,0.10598790399577677,0.5299395199788839,0.056526882131080945,-0.055113710077803926,0.8375164173746281
0.018590146851070483,0.5092083702684523,0.15357077833493007,0.1454881057909864,-0.03629119972230716,0.8332427125551549
0.012782884706891024,0.8143170998463911,0.10889124009573835,0.033140812203050804,-0.0392008464344658,0.5676547690208273
0.020967397089447302,0.07173056899021446,0.8276604114255515,0.11035472152340686,-0.0049107851077916055,0.5451523243256299
0.021928135808668908,0.08121531780988483,0.12182297671482725,0.08933684959087332,0.008771254323467563,0.9848981590804733
0.027697832141368863,0.13120025751174724,0.3352895469744652,0.10933354792645604,0.02726049794966304,0.9256907057773278
0.03163820416699996,0.0753290575404761,0.3917110992104757,0.05273034027833327,-0.061920485298271356,0.9128375192754894
0.01935316901203143,0.2967485915178153,0.4902802816381296,0.03225528168671905,0.009289521125775087,0.8185745386455561
